,Cw*0102,Cw*0103,Cw*0116,Cw*0202,Cw*0205,Cw*0210,Cw*0214,Cw*0302,Cw*0303,Cw*0304,Cw*0305,Cw*0306,Cw*0401,Cw*0403,Cw*0404,Cw*0407,Cw*0408,Cw*0413,Cw*0414,Cw*0427,Cw*0501,Cw*0602,Cw*0604,Cw*0608,Cw*0609,Cw*0701,Cw*0702,Cw*0704,Cw*0705,Cw*0713,Cw*0716,Cw*0735,Cw*0801,Cw*0802,Cw*0803,Cw*0804,Cw*0813,Cw*1202,Cw*1203,Cw*1402,Cw*1403,Cw*1502,Cw*1503,Cw*1505,Cw*1507,Cw*1601,Cw*1602,Cw*1604,Cw*1608,Cw*1700,Cw*1800
A*74, 0.17075244184146152,-0.14379574950083071,-0.12564804258310266,  1.5110121110791488,-0.12059992124516301,  1.3757895283441888,-0.13273092812904597, 0.52989489344181395,-0.95254320914903445,-0.22552716516528962,-0.17481728044267456,  0.4632515088365976, 0.44112105943901664,-0.14503006108987337,-0.30044258618235914, 0.36802527688710129,-0.16283174923139379,-0.17587121450091558,-0.11961164451320408, 0.14847939340495328,-0.61222149668111958,0.032611860649629024, -0.1402079054336173,-0.069482421803022484,-0.11067811779126555, 0.68740868390360987,-0.91050027169277103, 0.10891145393690575, 0.28030237462083585,-0.11614077608268737, -0.1292612780659026,-0.15090398960498153,-0.13320600956008297, 0.28794590582730023, -0.1134474376168618, 0.43215413708825146,-0.11873396887374033,-0.61842183318473654, -0.2751379798417935,-0.19597976075364046,   0.275344022339023,-0.62381472853543096,-0.11543795661477164,  1.0043043433793464,-0.11039965669514443, 0.22198725026366881,-0.20793955972955333,-0.13967448961555476,-0.10972349127674443, 0.46776339492859614, -1.0262969590251432
A*80,  -0.171376706808989,-0.02533049741177356,-0.018814764192425164,  1.5601095724531446,-0.025336000520106948,  1.7056503894202031,-0.026079738972296589, 0.56278647455093389,-0.24420261406604088, 0.40045012756367221,-0.034222282792292363,-0.022464313593530832,-0.44390462060991248, 0.88569942184826012,-0.04693494709458966, 0.43701633678386365,-0.025746770616956155,0.015747690556753912,-0.02080857626143974,-0.020151472612640352,  -1.197186278352397,-0.38165160406449461,-0.027040695576686129,-0.026055565125653386,-0.021163892782627609,-0.22014599941689245,-0.51936554559495507,-0.76987788682617064,-0.042020554832531601,-0.019781189476187865,-0.019551119567750269,-0.028939158587645179,-0.054331371338573652, -0.4651212938775835,-0.021271530164779551, 0.10141523089789256,-0.021798672556293617,-0.26976749215830287,-0.16957688337722282,-0.18947985158235334,-0.16648516804329666,  0.5353199183291939,-0.021486411240165738,-0.088626043779177363,-0.020399277728911796, 0.33030506646146307,-0.03551722433199582,-0.026522341361094215,-0.020357154541125622,-0.81208454243349204, 0.24647782540597282
B*07,-0.17765428917433521,-0.13370570371347471,-0.095388003161216164, -1.5526343951582042,-0.16678113703101163,-0.56283540701085144,-0.13533671611662174,-0.31886686975342682,-0.21193755077722076, 0.24170683803529741,-0.15472990131612432,-0.10177323249717432,-0.14734798465570106,-0.13625194375302666,-0.23012412022040607,-0.39103040802154893,-0.11942811175413287,    -0.1376404805973,-0.099535981124896644,-0.094827126063830328,-0.54923347146756241, -1.1494298715860749,-0.14154098662016043,  -0.120937135612127,-0.10265440022778081,  1.3416848082536561,  5.2925768701507083,-0.59826812627945214,-0.19210436242668083,-0.10038821366863708,-0.10047441077697827, -0.1608660636438517,-0.20206580870358282,-0.85518376303025656,-0.10644908672433626,-0.79074000502560471,-0.11338174196825197,-0.43493195830976583,-0.41826819354324996,0.017762045003152819,-0.23445292061594314,  1.0901476409887709,-0.099081461267143109,  4.4008966740271998,-0.10964844846200297,-0.76833332832146373,-0.18601972600958175,-0.13141357312340826,-0.10239899313336291,-0.32146609594458214, 0.67278663193357924
B*08,  1.1575191971852419, 0.69572999961616955,-0.075381274486897382, -1.0212477563129176,  1.9091916861730638, 0.59077592345417063,-0.12098480945485282,-0.84020164383311025,-0.082244983815514081,  3.4994707167592556,-0.12460014843165519,-0.081461392712491754, -1.5505629381459047,-0.10254106582440795,-0.18471283028868873,-0.37082059207327761,-0.091559130210977072,-0.11238838376406557,-0.081001336892742859,-0.065278466084837283, 0.07353647559546149, -1.8753023816391172,-0.13184664187471853,-0.11823550012147586, -0.0809882268737043,  3.0956706229694135,  3.0705709133741022, 0.84312772961738347,-0.16325727713498825,-0.079148649738956522,-0.080243553203957776,-0.12115434813874743,-0.20118876287977333, -1.1319382451426687,-0.085509724539822973,0.029715104158112116,-0.084001971232846306,-0.52305682545211252, -1.0336173774638826,0.052922891562702148,-0.21278008131803841,-0.41792557524126439,-0.081094606872779154,-0.67541097246658821,-0.080615032686671376,-0.64805921230794739,-0.16039956902332669,-0.10270725706440542,-0.087887263042530861,  -1.013672682065931, -0.9232027706064706
B*13, -0.5132811185907733,-0.045832403780321385,-0.037467526164629124, -0.8480224798048428,-0.041855695470912599,-0.22175910359294096,-0.056728352292370963, 0.93118241812069724,-0.44985528531415292, -0.1940884185366491,-0.061447121752372873,-0.034223923264541899, 0.16412584564274879, 0.84431723247712664,-0.082840444355506859,-0.14855432077441094,-0.053384472127124341,-0.062454964707005713,-0.036808191179371487,-0.034561959880340665,-0.081170826191349355,  3.3944976362758355,-0.048232493774067159,-0.041448177259229953,-0.040407130186244401, -1.0521878145721646,-0.65142383111549551,-0.27517888656958445,-0.071204791839105205,-0.039536110084238074,-0.031306822072468717,-0.062209049002487131,-0.090277466679770463,  1.0468185366272476,-0.03872180441275392,  2.2187821610204148,-0.034511211473404121,-0.12559877489013896,-0.49183632386088072,-0.38472650579587514,-0.083014388373167672,-0.25600509016395268,-0.03445586333684536, -0.4509296585788844,-0.034846189574001873, -1.1863918936627853,-0.094430972038017313,-0.044972587748531703,-0.038920983499616972,-0.70686221131027116, 0.81424980948952685
B*14,-0.63617284241922878,-0.069941268550521241,-0.05247626792679163,  1.3954910662567692,-0.076228807596000106, 0.31551717398192569,-0.081652213726783995,-0.51177531681835464,-0.58651486293556254,-0.57077166593314643,-0.099915157608324395,-0.055702719745300583,-0.42225233455323535,-0.075742097410379752,-0.11798008566243384,-0.21375103112348526,-0.061806644578219078,-0.10529598306030323,-0.058681277208801827,-0.051211244857185145,-0.67518974989225022,-0.73483686773340517, 0.81393337511578334,-0.066941120672834822,-0.05666099369832258, -1.0320794832483855,-0.88189678601290555,-0.41268611419952189, 0.74048518463231927, -0.0553354078515228,-0.052098904217317318,-0.091777472045564717,-0.15229212943769038,  5.1579201438805979,-0.057500807899432911,  2.9080921209303878,-0.057364345533795089,-0.21610096222811376,-0.68468378156766685, 0.53752302779875949,-0.14074789797194806,-0.37301174554253375,-0.054662491682346194,-0.53271877612770269,-0.060189462673439609,-0.82153309132069052,-0.10834789067102508,-0.077059879993069083,-0.058329941427035147, -0.9081165349778062, 0.34107236774383992
B*15,-0.13261441192500767,-0.47760737661414554, 0.25473931978913583,  1.8696943419655392,-0.58085131477612739,  4.3124820649933504,-0.50855558351831831,  1.1503366590498005,  1.6935872505849485,     2.6078674636159,-0.57576738123829285,-0.41497907534359824,  0.2373042042582415,-0.50543196556223469,-0.73358389251262457, 0.78562395535615903,-0.47498529262558753,-0.57453467634692534,-0.41061228181400139, 0.24846000510051322, 0.96283607079197109, -2.5342534116993871,-0.48140950414432193,-0.46640775230445136,-0.41399062950492804, -1.0163789941549031, -1.5211713003661129, 0.59135952590895813, -0.6659774390344021,-0.40684686241675916, 0.23961270094877449,-0.58221326534590667,  1.8055600979072763,  -1.269391701458308,-0.42115239231834845,   1.346953207483405,-0.40533534205274191,-0.25487201899767536, 0.28279424929720864,  2.9827781599421503,-0.77386830352710179,-0.57193022984619779,-0.39681090792183182, -1.3984116762547016,-0.43140903961073357, 0.32082618635345295,-0.12939359618609242,-0.50077654815209005,-0.40851929329409248, -1.0144334574373033,-0.23833854504150473
B*18,-0.89902493692450858,-0.13241451365800955,-0.098357126326108102,  2.4189330105420699,-0.14634181977374638, 0.98055515372932911,-0.16390956110973603, 0.32553676276934951,-0.84116161212555141, -1.3492871280773857,-0.16475616290899456,-0.10302271357450306,-0.61716233914873375,-0.14508768615432335,-0.21546433709578483,-0.36529460250035783,-0.11600631924914541,-0.17574910908930697,-0.10727078649954322,-0.095895002092316842,  3.8136994467348568, -1.7217138311395637,-0.13958686692082492,-0.13083878548935907,-0.10570917406098364,   1.004477347306121,-0.072126978166970515,  3.9990522340057049,-0.20874973382102358,-0.10334415878403878,-0.097661427794350011,-0.16380629212243289, -0.2516532359930459,-0.85850973040319578,-0.10815771356578238,-0.79746479997710473,-0.10154763929132436,-0.36894342562184912,  1.6000485667271132, 0.19204232593196208,-0.24065046437501425,-0.55831033222586113,-0.10791364568674774,-0.022551282479772963,-0.10695060809987424,  -1.271667045737966,-0.20081523539630136,-0.13380517895974881,-0.11521669570310811,-0.34568896125279441,-0.26475584836941352
B*27,  2.9245199813676552, -0.0747121419567323,-0.05525034294407654,  3.1486927828421645,-0.066382385097441599, 0.40974850543839103,-0.086348682447997455,-0.41146737060795019,-0.18371939792564407, 0.53012262885070904,-0.10375228654404679,-0.053503287613405753, -1.3757828724793422,-0.070943807900368111,-0.12200784201170538,-0.20793861943660225,-0.05983934409954398,-0.070825496420869424,-0.053802916293824617,-0.050265681145545346, 0.46276491569147238, -1.2732249600665975,-0.080212621291996036,  1.5909073429706566,-0.059537746061569634,-0.13908334004181416,-0.086757165056689664,-0.41979801206958695,-0.10618184978152338,-0.058171549632980005,-0.050051947695626452,-0.089260292269212518,-0.17241829744342704, 0.10013703143494102,-0.058839339383981025,-0.55424935493873839,-0.056096195515218737, 0.42252226850280378,-0.18139419789888561,-0.40139824107738858,-0.14211064504789758, 0.97972203027700477,-0.06287597794322429,-0.46737188706407606,-0.055332221208784949,  -1.149795596888423,-0.13306318746680623,-0.074623184729011527, -0.0608046748392723,-0.88105679804612802, -0.7088857289918421
B*35,  -0.215285707378088, 0.57088673554173919,-0.15826926104345981,-0.94848661701116588,-0.22110599341209514,-0.77309412954776657, -0.2206641276245444,-0.91033967680412287,-0.17229325335938439,-0.71298436671473209,-0.27379546983253306,-0.12910771103331242,  3.3280330492266192,-0.20108828616952071,  1.4949190146484921,-0.49893869971282367,   1.231388391180104,-0.24285625246776971, 0.50645546959727883,-0.15185953932826549, -1.2766603824120957, 0.68601626922388237,-0.21466138028125034,-0.19911526491589415, -0.1695871426794692, 0.24304977182961665,-0.83132043128199928, -0.8144734388669792,  1.9574437197986687, 0.62775459420222901,-0.15001959683167118,-0.25270119553492099,  0.2150996035295627,  0.3498699546778925,-0.15959846010292045, -1.1003526539752282,-0.16086709492889406,0.023458026880689823, 0.58793482250845608, 0.37907022330307732,-0.22221558853236351,-0.30133193823673898,-0.16275431979754273,-0.57613601274858806,-0.16073570350681773,  2.0153679854056405, 0.31259263091838108,-0.21326387493794979,-0.16600955173459556,-0.99594573051618462,-0.57142140921064311
B*37,-0.31164221833730882,-0.026590942853961401,-0.017942020144061554,  2.4288043359077696,-0.021502351443183819,-0.11368409537622179, 0.94127919312305286,-0.30560049795157979, -0.2642631199754783,-0.41048646117695647,-0.035269020315082361,-0.018197319585083367,-0.76980874412390199,-0.023461878462358112,-0.039109184499769988,-0.088076170193232911,-0.020463308740968619,-0.058897053057751399,-0.023307200062221752,-0.017059932749363398, 0.39607732341817659,  2.9545904674716073, 0.89389979488607996,-0.029441436562683308,-0.019367947694530686, -1.0092440929535855,-0.40267754436969305,-0.14826121565534534,-0.034949647683668192,-0.018898730105289887,-0.016652476117059854,-0.028411502105011227,-0.065524856733908524,-0.36003795582975301,-0.019539802564542297,-0.17636248841871746,-0.019137694750847062,-0.13204137563538484,-0.35625933579506797, -0.3220153421713326,-0.057358211047331437,-0.15499772115269891,-0.019293325719224787,-0.22563726465894102,-0.017912114488469029,-0.65343047534460663,-0.045408378899308294,-0.024795706602579216,-0.017934178493598182,-0.38825438325099021,-0.28544439095403079
B*38,-0.16811302958281721,-0.012072517459251282,-0.007497641366511501,  -0.295894964247987,-0.0095800364767382358,-0.068582041414979256,-0.012027991023132723,-0.12153122659622037,-0.14258989810861364,-0.29005385989432686,-0.018936977009240488,-0.0081741792975916026,-0.40990834664147757,-0.010875765967440412,-0.019253056254275709,-0.036402163570419657,-0.0092126262939872944,-0.015969422700201845,-0.0088250147065163428,-0.0076688673029039279, -0.1198811235448663,-0.46709811203048779,-0.012511763831344695,-0.020903509702677139,-0.0080661773968578841,-0.59020105374808574, -0.2763293705714337,-0.083047229098505038,-0.015421774611060337,-0.0078610464778672891,-0.007556692982152286,-0.012614225283123085,-0.052486259781038325,-0.19869356369494745,-0.0085361313607730718,-0.076479640306545735,-0.0083745356077881035,-0.057052689865992483,  3.8909507431469041,-0.089260980619855379,-0.028273925875854526,-0.061004281883696422,-0.0081664940694290335,-0.037236501763251648,-0.0084183378957820264,-0.30029043160278407,-0.024668135287455272,-0.012971936423916249,-0.0086839423301004384, 0.54696447198509335,-0.16265572156969518
B*39,-0.52635278056517143,-0.048116112643946163,-0.037582313611350587,-0.14756527385406273,-0.055087123428617789,  -0.258165086463788,-0.05328192896829112,-0.36445574638971484, 0.15762211249751742,-0.39319126875489246,-0.070025308729799216,-0.036629817305994815, -1.1572796240154521,-0.049715115670558106,-0.086938024575689346,-0.15545762108103311,-0.043447179161327482,-0.062367945642551388,-0.038346306431204874,-0.034440924066718288, 0.41197613637853409, -1.1255097418267688,-0.050791442413737273,-0.045617473843639823,-0.04057487399582526,-0.92186395913266017,  3.1066903538881574,-0.27869343313440326,-0.074181741434588583,-0.039693800585797981,-0.034826147191116957,-0.06180627001573593,-0.10216850052073269,-0.16053701522289238,-0.039845794505150085, 0.22501195603105018,-0.040505976799992717,-0.16386023693217278,  4.6138141349127348,-0.35287926896654626,-0.08570542621405991,-0.30308944296371626,-0.036463579270466021,   1.032420545879325,-0.037151306570478347, -1.0626244299000505,-0.08973895333623659,-0.049040418521319136,-0.032662934021772866,-0.16897313522036639,-0.53028443568692818
B*40,-0.94528101441384549,-0.095230905883207068,-0.082001936563231972,  1.4924949720822791,-0.099194961003434931, 0.26839841362792144,-0.092972272178095561,-0.51158054234104189,-0.90422810005252963,  3.8356224139190123,  1.7876821626508048,-0.077632120048973838, -1.0090530783691363,-0.098934053582456286,  2.0473981191287121,-0.27275781517226544,-0.086610624260156727,-0.10770204232234855,-0.077898205619452959,-0.072127408742499288,-0.51968474685264543,-0.89216175764164596,-0.10658855835907363,-0.097087509186436272,-0.088177620775908627, -1.6117012446977057,-0.80161499208737119,-0.51654638311118184,-0.13406455358060537,-0.086364532932166116,-0.071272760624886397,-0.12879151314496132,-0.28485463809041872,  0.4561601422472682,-0.086505886796995807,-0.70274204187882405,-0.085147567391347781,-0.37029901421760369,-0.47496701920379764, -0.5656779638043623, -0.1692526173038327,  2.4924346511607989,-0.084211972469848684,  2.3196906177457546, 0.81505858763271766, -1.3847802412404586,-0.19492553954285849,-0.11212378686093084,-0.074464073741289397,-0.56222742152391736,-0.77549904258151603
B*41,-0.43291467269731027,-0.038415840624627794,-0.030275739918155877,-0.88906263969326083,-0.05875956482966941,-0.019455501172001264,-0.040830019068466054,-0.33120496095849533,-0.33149389381156436,-0.68455841451211863,-0.05566282663696253,-0.032461990003060326, -1.0777744571040144,-0.041314431757942409,-0.087781652859342724,-0.12115230794387777,-0.039780653959392918,-0.062736458086919869,-0.034024116850385262,-0.030119553772527733,-0.44810129921173153,-0.78025982701200391,-0.042012970373696785,-0.050340924337329007,-0.032716631564875136,  1.6279717088504373,-0.35584670493264964,-0.21930918398698304,-0.065429444159749772,-0.031950269983365059,-0.031388512672688655,-0.05045895469360729,-0.10057633477509766,  1.9481065231882129,-0.034151959872723986,-0.38307358586162804,-0.032292768456579503, 0.68450638388475415,-0.50812589396793917,0.050579665480038442,-0.088855212705632958,-0.18979402057299505, -0.0309188496026611, -0.4109144120179638,-0.032293152622904414,-0.56836762440898503,-0.074869988015993233, 0.88903106979401403,-0.030918360599862308,  4.3425958801019569,-0.51004464862967391
B*42,-0.32707907213782161,-0.041197521228870645,-0.025230321279702331,0.065300589396997941,-0.044773767166635191,-0.22368188320320165,-0.057210325373185461,-0.28072361441977201,-0.26346484446847684,-0.68657567940079567,-0.041645395557297543,-0.027055197418276847,-0.56252812365291616,-0.037345376790864138,-0.057915381214098359,-0.12787759705859253,-0.041215645706944151,-0.037494031150228077,-0.026828362883891801,-0.027071957267295589, 0.27515317524925131,  -1.076467000366653,-0.038162016911722156,-0.033716850634917077,-0.027167235168350144,-0.022042444658872784,  0.1557396350288775,-0.22835264304237804,-0.068771042927464984,-0.026517484328341525,-0.02652498934371068,-0.04476793649955528,-0.056485980481452369,-0.68609457095406357,-0.028211291836357993, 0.36660701598651402,-0.027716272092987486,-0.097459250915334111,-0.49499923214649655,-0.19688728888416446,-0.060656299189635145,-0.14650905955669125,-0.026653485305765338, 0.23526772718330485,-0.028884788814609961,-0.51811980822559633,-0.049540699743297723,-0.034365537724577747,-0.035873265368967039,  6.4542193090397424,-0.53442687938385325
B*44,-0.37442234602091262,-0.25490796664382914,-0.20605553662113352, -0.1209935406264452,-0.31750099344875143, -0.2126290668156165,-0.27377800246293171,  -1.016521391860316,  2.4365610410890444,-0.49907249335873932,-0.31968576066496768,-0.21606398719874978,  2.6174748152645244,-0.22892832238938635,-0.56389057618899052, 0.68502930509765458,-0.33859095148866036, -0.2751360041294727,-0.20793474962492176,-0.21812918137144324,  3.4223330751434604, -1.3632930396077476,-0.26624563371463583,-0.26515387044646493,-0.21924484838676189, 0.57578156747244835,-0.35467528573368429,  2.1394126549231305,-0.25794002442470437,-0.21489365440054523,-0.20337641631565445,-0.31046307714372534,-0.44283721963348666,-0.80325328929757323,-0.23356332303473548, -1.3517670711422789,-0.21385745342042975,-0.14404836676828522, -1.3477814967135806,-0.15595635892257687,  3.7883148660142387,-0.83501015541614676,-0.20664090180740491,-0.63060067371945938,-0.21328824797157128,  1.1149370467589708,-0.40731714285449699,-0.25561407836227823,-0.21320819692675252,-0.28972058763561048,0.064146912952385518
B*45,-0.88293557544822354,-0.10316490381565217,-0.086372773353876303, -1.1082265214428433,-0.14437764191362978,-0.50802145588260927, 0.72193891505249286,-0.59516982770697824,-0.85096921666431113, 0.24997216031336036,-0.16608876644635606,-0.081875491727486413,  0.2760434014622633,-0.10507909750026224,-0.19045708402041953,  3.2462440063388596,-0.092316175656676214,-0.10847569597464612,-0.080609592417191955,-0.075799597176138683,-0.32977415985734987,  2.8061642755588214,-0.10886797877416868,-0.097069857482422542, 0.77744212154229952, -1.1603284136255707, -0.8143131579591949,-0.53981978054684865,-0.16603818390274694,-0.09125367852021786,-0.079878024317901239,-0.13731294336021171,-0.26650584547462397, -1.0156299556901416,-0.08880221173661991,-0.70273695940022196,-0.080817312102065941, 0.38331848983584349,-0.85902949778906013,-0.26857386693188057,-0.16862187283807559,-0.51024516623928673,-0.078571160095680867, 0.86830313507919121,-0.080459251228126777,  3.9475495956150355,-0.20768803717149856,-0.11398882428086578,-0.085769696405005272, 0.40199892513621832,-0.44693977305729582
B*47,-0.22364703602174923,-0.013082201031964624,-0.010294847079081076,-0.36658505283229165,-0.013699365076764681,-0.085394753053348052,-0.013545549029958658,-0.091223577798610053,-0.14595409698323947,-0.41685872372416638,-0.018557836056593908,-0.01066623452342607,-0.61373740640499252, 0.12474858101055399,-0.028160508598464952,-0.042519729475932126,-0.012512378987451084,-0.013142058150703934,-0.010441474964685374,-0.0099872492674011326,-0.20993481823072069,  1.2611569730295984,-0.015948033390787781,-0.022163680967417512,-0.011160738266745712,  2.3251323903635259,-0.28910003267871159,-0.10662595019573763,-0.018540215816910684,-0.010869794532123837,-0.010271648067931278,-0.020004685218457472, -0.0364377724908031,-0.24271194300666707,-0.011609274150952297,-0.18332426549656436,-0.010881488918590842,-0.053902040950377671,-0.25483809770511384,-0.074453982149069592,-0.040191000084814792,-0.090130017785726657,-0.010560203224982492,-0.095862786669491093,-0.012718445309399229, 0.18820364029313907,-0.031151553869400321,-0.015675864326307933,-0.01047922782344116, 0.34753915060576474,-0.21722309491450917
B*48,-0.099737246535915217,-0.0032375374196422311,-0.0040752911157770702,-0.14430471118332636,-0.0033323278547390946,-0.025618706841220452,-0.0032921277133662087,-0.017602885194793527,-0.071842254705517181,-0.098987251483529687,-0.0056009870079326831,-0.0029907011493120732, 0.66336730411280542,-0.0038130492500584802,-0.01383475551697399,-0.012579028039593784,-0.0030652647870712518,-0.0031857060730346373,-0.0028955206071479014,-0.0026289147315241013,-0.14149674068622808,-0.16348104569254157,-0.0040912575684136773,-0.0033971149114976145,-0.0044405339163571516,-0.33322290778683161,-0.10156783614463689,-0.027528770855780611,-0.0059748898597076329,-0.0043571461026013251,-0.0025698519337431398,-0.0065658105686448144,-0.0079408656596014291,-0.073901796409268833, 0.97629607868899637,-0.07599936786829635,-0.0029012813865146167,-0.012784967293626669,-0.057716792902022848,-0.047043013635316981,-0.0065944171211398152,-0.037893119915223997,-0.0028029609234629877,-0.028446184930905033,-0.0027645829809913205,  0.2306293720608554,-0.01503585718319872,-0.0035767633042904519,-0.0026954809795240887, -0.1134265038304399,-0.057450625301373105
B*49,-0.54416211683462024,-0.043391068003058891,-0.033397807099503386,-0.84900799933041582, -0.0519159484877149,-0.22006623830875477,-0.043110456486122814,-0.34083789558898481, 0.20172351056458865,  1.4450738528079448,-0.055943733363124339,-0.033286460628552436,0.069179201649933492,-0.045804035163925172,-0.073855385013484223,-0.14216599985443298,-0.041674059003565724,-0.051561062037061969,-0.034170555214068192,-0.031682146648104453,-0.56309212199879055, 0.29127531992688765,-0.050626378268229161,-0.04749841149141687,-0.036820210608597637,  4.0108545187449556, -0.6330993058577159,   0.420555063163844,-0.062185600968426263,-0.035968117852764596,-0.032451159885213868,  2.2144781843242347,-0.085940310260788966,-0.58938763517085535,-0.036259503954915173,-0.41446302631639736,-0.034596702216666185,-0.17928630366326093,-0.31699041559894064,-0.29399877426204696,-0.10603695582830386,-0.23917299135862888,-0.032735295819589533, 0.14509926054784672,-0.036255973525986203,  -1.002004932250941,-0.086618666832126837,-0.046791463207280004,-0.033011039370989301,-0.64823901714453491,-0.51867563095134139
B*50,-0.35868003375230068,-0.026785027109754479,-0.021853802052702907,-0.67642514535217546,-0.032754645477340555,-0.19439710976623295,-0.029324928732101876, -0.2413561201176489, -0.3009679968091088,-0.57810661903423155,-0.043453237131671631,-0.023520891885160416,  1.9231318660664749,-0.029407610063263558,-0.049811811312618109,-0.093694637980825932,-0.026570987489873066,-0.041092079490328802,-0.023174039488311871,-0.02116412639483229, 0.25764625910016026,  3.6004705650310296,-0.029001187656323948,-0.031507717540052292,-0.023654251142727827,-0.38006787896564087,-0.51510697234644476,-0.16610559534873234,-0.044719982133177516,-0.023115662568175811,-0.020715929005297319,-0.037003720015017408,-0.078085885432204086,-0.47690599731857852,-0.023302189635010597, 0.43751074111548205,-0.021815679116187883,-0.089791624557771774,-0.35650614481975368, -0.2302604407261277,-0.057328131590066903,-0.16559335534832223,-0.02142456809719356,-0.28358635122657128,-0.023150055905735732,-0.77194315447194217,-0.056274926916747819,-0.030965212052756978,-0.021817112748735715, 0.91163370385160136,-0.33810255903896563
B*51, 0.35326084689024967,-0.15993182146191376,-0.12860329712514942, 0.29600631381506465,-0.18085483056962018, -0.6263917642516349,-0.16645493138891179,-0.54818630742200658,-0.27550955728638882,-0.20205011314342916,-0.24150919607940952,-0.13016269906060846,-0.61113485773042786,-0.17487696240656145, -0.3429745240826706,-0.30066400739310806,-0.13996635604838575,-0.17172295181900463,0.026981760568462021,-0.11917960706424394,  0.1416100280185526,  -1.089788432976224, -0.1711085634482705,-0.17461025825959195,-0.13810549031937774, -1.2071675308658854, -0.5297964467529459,-0.55953368397200809,-0.23182880224753649,-0.13522994736457919,-0.12435460065233279,-0.20944346950698492, 0.27963762501223521, -1.0834485207085431,  -0.141870956727915,-0.65697639265620189,-0.13055969217350846,-0.51029862770766288,-0.75129108348337514,  2.4666585900114444, -0.2753248882702598,  2.8685449326577896, 0.68769314619841837,-0.25157825001441325,-0.14144267863809393,  2.7116779415987446,  2.0560711902901563, 0.61074629986904216, 0.69858709495002913, -1.0470976532935299, 0.88355398449252665
B*52,-0.55131903743113619,-0.053454559412060322,-0.038750126978831498, -1.0045521965906958,-0.068807183451288625, -0.2893175683013896,-0.05502041398687646,-0.41725970908326354, 0.56499299413918869, -0.5639358533578549,-0.078541048454051174,-0.040631543598571657,-0.30060877959189175,-0.057475232263762562,-0.097687624338169743,-0.090279274678516652,-0.044143833465619155, -0.0530958858307021,-0.039376867396990804,-0.037129864446136987,-0.56609156909000569,-0.89924430695281987,-0.055433543849338379,-0.050532723765996358,-0.041865750439861425, -1.4686453837257758,  1.3636069593064435, 0.34535526031368341,-0.07936865973585655,-0.040932466037845248,-0.040032836728846347,-0.066606699983345771,-0.11899939040119065,-0.70005138384081989,-0.042436129226382756,-0.43181941996826828,-0.040234712327896459,  4.1783494981231639,-0.59282215115309234,-0.28579938060817678,-0.088025758816852748, 0.88562386066184362,-0.042420749285108444,-0.38375350949570153,-0.044654777059734939,  4.0459277794327271,-0.083701796015976992,-0.055812548157226964,-0.040987980196846005,-0.69009965723112132,-0.55209646522515243
B*53,-0.21377369351306363,-0.14057271618352676,-0.11802719147900249,-0.29031224862512678,-0.17594978627320157,-0.66828897399193654,-0.15472609908837548, -0.1798153119688099,-0.76089306819216296,-0.25193319406433523,-0.17716784169235711, -0.1167979284604212,   4.354855940756873, 0.54056370135669629,-0.13586893207286296, 0.12314400378733302,-0.13486768249788178,  1.9550298954779941,-0.12697919037369099,-0.10878825991816142,-0.66694646485364728,  2.2887041553108221,-0.14905927931742985,-0.15384915504406962,-0.12700453041329443, 0.12349186185090044,-0.62941434439526334,  -0.635208892889915,-0.17954848967919512,-0.12443672481678256,-0.11071903036384888,-0.18854595982962982,-0.23970992801120625,  1.6219911651043317,-0.12479943213047488,-0.042606936159828961,-0.11794593196326104,-0.36799010929259274,-0.04066631758053927,-0.89434059808898869,-0.25796199435896866,-0.57844994885760437,-0.11228570156832003,-0.75285232628651433,-0.12303191524699637,  0.3614192518234261,-0.22560416326858165,-0.14294734040954601,-0.11632086700476439, 0.14554217720405685,-0.65773365244623194
B*55,  2.3248775741047445,-0.023668904819577005,-0.014255529684479708,-0.38889370295499293,-0.019014729504757154,-0.08605803938339053,-0.019632493603774538,-0.23282423172494102,  4.4619470027855357,-0.40632732570151331,-0.028427252154165888,-0.015786475843178202,-0.70011083259824203,-0.021425816921255985,-0.04137103551886432,-0.076877379566079776,-0.017829529009631064,-0.020869323687578215,-0.015380070491386521,-0.014606183329194666, -0.2391863105136206,0.0021078942824040224,-0.02511747869366536,-0.023418847513873089,-0.015361947966305535,-0.90674972832459322,-0.40141762266066316,-0.17815954809580609,-0.027110055490596342,-0.01495863728629228,-0.01460429405790362,-0.024586308866555402,-0.058933119640811188,-0.28146441377648695,-0.01669302112631349,-0.17673247526090693,-0.015866309428341056, -0.1464003948383503,-0.52279468633348991,-0.094833761123456498,-0.043512943243060577,-0.16917231287073684,-0.02005898425434996,-0.12263200768502402,-0.016701244713487974,-0.43678057820243188,-0.029748704904800891,-0.022204083712649612,-0.015256572242163046,-0.32652063625176669,-0.25859658559717807
